LOAN_NUMBER,SAMPLE_DATE,FILE_REQ_DATE,SECOND_REQUEST_DATE,SENT_TO_IMAGING_DATE,LENDER_RESPONSE_DUE_DATE,DATE_LOAN_FINALIZED,LENDER_ID,LENDER_NAME,LENDER_LOAN_ID,PROP_STATE,NEW_CONSTRUCTION_INDICATOR,CONDOMINIUM_INDICATOR,LOAN_ORIG_DATE,CURRENT_BALANCE,FICO_SCORE,LTV,ORIG_VALUE,AVM_VALUE,FIELD_REVIEW_VALUE_SUPPORTED,FIELD_REVIEW_VALUE,PURPOSE_CODE,OCCUPANCY_CODE,LENDER_INST_TYPE_DESCRIPTION,UNDERWRITER_NAME,REVIEW_DATE,REVIEW_STATUS,DEAL_NAME,START_DATE,LOAN_AGE,FICO_BIN,LTV_BIN
16184220,1/11/13,1/16/13,,,,,MOJJOL,American Financing Corporation,294955091,CO,No,No,11/13/12,255500,795,92.91000366,275000,,,,R,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-5,6/1/13,6.570976817,"[700.0, 800.0)","(90.0, 95.0]"
34001150,4/23/12,4/26/12,,,,6/18/12,JRFBLT,Provident Funding Associates LP,2822010061,MA,No,No,2/28/12,238000,795,94.06999969,253000,,,,R,B,Mortgage Banker - (Large),Mike Willams,6/12/12,4,SEMT 2012-5,6/1/13,15.08039179,"[700.0, 800.0)","(90.0, 95.0]"
2627790,6/1/10,9/21/10,,,,2/23/11,MQFKSW,Ent Federal Credit Union,43436560,CO,No,No,5/1/09,71250,795,95,,,,,P,B,Credit Unions,Allie Martin,7/12/10,4,WFMBS 2006-5,6/1/13,49.01948705,"[700.0, 800.0)","(90.0, 95.0]"
25388692,6/1/10,8/11/10,,,,10/19/10,LWIVEI,The Northern Ohio Investment Company,28956,OH,No,No,5/5/09,82745,795,95,87100,81000,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,10/19/10,4,SEMT 2012-5,6/1/13,48.88806752,"[700.0, 800.0)","(90.0, 95.0]"
31758722,6/21/11,6/23/11,,7/13/11,,8/8/11,BMGPYW,BB&T Corp,6615555078,NC,No,No,5/16/11,211850,795,95,225000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,8/4/11,4,WFMBS 2006-AR4,6/1/13,24.54259841,"[700.0, 800.0)","(90.0, 95.0]"
21769116,10/8/12,10/10/12,,10/11/12,,10/16/12,YEKXQX,The Cortland Savings & Banking Company,100122222,OH,No,No,9/24/12,222461,795,95,235000,,,,P,B,Community Banks,Eric Miller,10/11/12,4,SEMT 2012-1,6/1/13,8.213721021,"[700.0, 800.0)","(90.0, 95.0]"
20310824,10/1/12,10/4/12,,10/18/12,,11/5/12,HZKUCJ,Northern Bank & Trust Company,6800510425,NH,No,No,4/3/12,234650,795,95,247000,,,,R,B,Community Banks,Steve Winston,11/1/12,4,WFMBS 2006-5,6/1/13,13.93047085,"[700.0, 800.0)","(90.0, 95.0]"
33489452,4/19/11,5/5/11,,,,6/28/11,SQVSWC,Mann Mortgage LLC,1154964986,MT,No,No,2/3/11,237500,795,95,250000,318000,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,6/7/11,4,SEMT 2012-5,6/1/13,27.89379659,"[700.0, 800.0)","(90.0, 95.0]"
14883402,10/8/12,10/10/12,,10/17/12,,11/1/12,IWXPYY,"Wells Fargo Bank, N.A.",342186855,MN,No,No,6/29/12,260680,795,95,278000,,,,P,B,Bank Owned Mortgage Company - National,Mike Willams,10/19/12,4,WFMBS 2006-5,6/1/13,11.07209594,"[700.0, 800.0)","(90.0, 95.0]"
19227168,10/8/12,10/10/12,,11/9/12,,1/3/13,VXVGQJ,Texas Dow Employees Credit Union,2041142,TX,No,No,7/12/12,270750,795,95,291000,,,,P,B,Credit Unions,Mike Willams,12/26/12,4,WFMBS 2006-AR4,6/1/13,10.64498244,"[700.0, 800.0)","(90.0, 95.0]"
26982597,7/11/12,7/12/12,8/3/12,8/6/12,,10/3/12,NIVIHV,Idaho Central Credit Union,7671443,ID,Yes,No,5/10/12,272175,795,95,287000,,,,P,B,Credit Unions,Steve Winston,9/18/12,4,WFMBS 2006-5,6/1/13,12.71484014,"[700.0, 800.0)","(90.0, 95.0]"
25677247,1/11/13,1/16/13,,2/4/13,,,CEZYFV,Bank of North Carolina,3566,NC,No,No,11/20/12,344644,795,95,365000,,,,P,B,Community Banks,,,,WFMBS 2006-5,6/1/13,6.340992628,"[700.0, 800.0)","(90.0, 95.0]"
25526956,7/11/12,7/12/12,,7/23/12,,8/15/12,WYMHTD,Community Trust Bank,1701499905,LA,No,No,5/25/12,304000,796,84.91999817,358000,,,,R,B,Community Banks,Mike Willams,8/8/12,4,SEMT 2012-1,6/1/13,12.22201688,"[700.0, 800.0)","(0.0, 85.0]"
20466887,10/12/11,10/14/11,,11/4/11,,12/5/11,UTVLQA,Farmers & Merchants Bank,6800397776,VA,No,No,3/23/11,310331,796,86.33999634,355000,,,,R,B,Community Banks,Mike Willams,11/29/11,4,SEMT 2012-1,6/1/13,26.31676215,"[700.0, 800.0)","(85.0, 90.0]"
24632933,9/21/11,9/28/11,,10/28/11,,11/28/11,KPZALL,Chicago Mortgage Solutions Corporation,1122618034,IL,No,No,6/30/11,417000,796,87.79000092,485000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,11/18/11,4,SEMT 2012-5,6/1/13,23.06412863,"[700.0, 800.0)","(85.0, 90.0]"
34132018,4/19/11,4/28/11,,5/11/11,,6/16/11,QNFQJJ,Elevations Credit Union,1424815056,CO,No,No,1/12/11,175000,796,89.73999786,195000,,,,R,B,Credit Unions,Steve Winston,5/25/11,4,SEMT 2012-1,6/1/13,28.61660404,"[700.0, 800.0)","(85.0, 90.0]"
19353032,10/8/12,10/11/12,,10/25/12,,12/13/12,RNPJGF,First Bank,3000014823,TX,No,No,7/24/12,89100,796,90,99000,,No,95000,P,G,Community Banks,Eric Miller,12/11/12,4,SEMT 2012-5,6/1/13,10.25072383,"[700.0, 800.0)","(85.0, 90.0]"
25741472,6/21/11,6/23/11,,,,8/2/11,MEKPJE,Fifth Third Bank,412233736,NC,No,No,5/18/11,139500,796,90,155000,90000,Yes,,R,G,Bank Owned Mortgage Company - National,Mike Willams,7/18/11,4,SEMT 2012-1,6/1/13,24.47688864,"[700.0, 800.0)","(85.0, 90.0]"
24625023,9/21/11,9/28/11,10/20/11,10/27/11,,11/16/11,TAQRTS,Carolina Bank,6800412506,NC,No,No,5/26/11,157500,796,90,175000,,,,P,B,Community Banks,Mike Willams,11/14/11,4,WFMBS 2006-5,6/1/13,24.21404957,"[700.0, 800.0)","(85.0, 90.0]"
20755512,12/10/12,10/10/12,11/2/12,11/26/12,,1/16/13,MINWGJ,CCFCU Funding LLC,71486,NY,No,No,6/18/12,182700,796,90,204000,,,,P,B,Credit Unions,Steve Winston,1/9/13,4,WFMBS 2006-AR4,6/1/13,11.43349966,"[700.0, 800.0)","(85.0, 90.0]"
31760960,4/19/11,4/29/11,5/23/11,6/3/11,,6/22/11,HTVTFJ,The Arlington Bank,230145639,OH,No,No,12/21/10,186806,796,90,213000,,,,P,B,Community Banks,Mike Willams,6/22/11,4,SEMT 2012-1,6/1/13,29.33941149,"[700.0, 800.0)","(85.0, 90.0]"
27942029,11/7/11,11/7/11,,11/7/11,,1/4/12,RPANHA,Imortgage.Com Inc,6051110014,CO,No,No,,315000,796,90,350000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,1/2/12,4,WFMBS 2006-5,6/1/13,,"[700.0, 800.0)","(85.0, 90.0]"
21399067,7/11/12,7/12/12,,7/25/12,,9/27/12,NFWFAF,First Place Bank,569447876,NH,No,No,5/31/12,328500,796,90,371000,,,,P,B,Community Banks,Eric Miller,8/22/12,4,SEMT 2012-1,6/1/13,12.02488757,"[700.0, 800.0)","(85.0, 90.0]"
28568002,4/9/10,4/30/10,,,10/28/10,11/15/10,XPXVGW,SIRVA Mortgage,602575743,IL,No,No,1/22/10,413100,796,90,459000,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,9/15/10,4,WFMBS 2006-5,6/1/13,40.28008789,"[700.0, 800.0)","(85.0, 90.0]"
18392543,6/4/12,6/12/12,6/27/12,7/11/12,,8/1/12,BEMPBM,Dovenmuehle Mortgage Inc,1426136873,CA,No,Yes,11/29/11,403000,796,92.63999939,435000,421000,,,R,B,Mortgage Banker - Bank Owned,Mike Willams,7/12/12,4,WFMBS 2006-5,6/1/13,18.07018625,"[700.0, 800.0)","(90.0, 95.0]"
26525781,4/9/10,5/5/10,,,,9/16/10,UABTNH,MortgageAmerica Inc,1710983916,AL,No,No,1/29/10,149900,796,93.75,170000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,6/10/10,4,WFMBS 2006-AR4,6/1/13,40.0501037,"[700.0, 800.0)","(90.0, 95.0]"
15502649,10/1/12,10/4/12,,10/18/12,,11/7/12,AEXOVY,Bank of Washington,,MO,No,No,8/17/12,150100,796,95,163000,,,,P,B,Community Banks,Mike Willams,11/5/12,4,SEMT 2012-5,6/1/13,9.462206616,"[700.0, 800.0)","(90.0, 95.0]"
27715208,6/1/10,7/19/10,,,,1/31/11,SMRWNU,Ambeck Mortgage Associates,1833643218,CA,No,No,5/1/09,165300,796,95,174000,297000,,,P,B,Credit Unions,Allie Martin,8/18/10,4,WFMBS 2006-AR4,6/1/13,49.01948705,"[700.0, 800.0)","(90.0, 95.0]"
25255415,4/9/10,5/12/10,,,10/27/10,11/9/10,TRBSBR,RMR Financial LLC,60258878,CA,No,No,1/4/10,223250,796,95,235000,225000,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,9/15/10,4,WFMBS 2006-AR4,6/1/13,40.8714758,"[700.0, 800.0)","(90.0, 95.0]"
15462771,6/18/12,6/20/12,,7/16/12,8/24/12,8/16/12,IBHADW,Wintrust Mortgage,1067721,AZ,No,No,3/14/12,228950,796,95,242000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,7/27/12,4,WFMBS 2006-AR4,6/1/13,14.58756853,"[700.0, 800.0)","(90.0, 95.0]"
17891731,3/15/12,3/19/12,,4/5/12,,6/14/12,IYPCNM,Stockman Bank of Montana,1040409644,MT,No,No,12/2/11,182263,796,97,191000,,,,P,B,Community Banks,Steve Winston,5/3/12,4,SEMT 2012-5,6/1/13,17.97162159,"[700.0, 800.0)","(95.0, inf]"
23393714,3/18/11,3/29/11,,,,5/19/11,IHVDWX,JPMorgan Chase Bank NA,1156472381,MN,No,No,1/26/11,80726,797,85,95000,98039,,,R,B,Bank Owned Mortgage Company - National,,,5,SEMT 2012-1,6/1/13,28.15663566,"[700.0, 800.0)","(0.0, 85.0]"
29174651,4/19/11,4/25/11,,,,5/11/11,EVZSUQ,Quicken Loans Inc,1974372816,CT,No,No,12/23/10,131750,797,85,155000,,,,X,B,Community Banks,Allie Martin,5/3/11,4,SEMT 2012-1,6/1/13,29.27370172,"[700.0, 800.0)","(0.0, 85.0]"
18238383,10/4/12,10/8/12,11/9/12,11/9/12,,11/9/12,UMOXGW,JPMorgan Chase Bank NA,1157450395,NM,No,No,12/15/11,317050,797,85,373000,336000,,,R,B,Bank Owned Mortgage Company - National,Mike Willams,11/9/12,4,WFMBS 2006-5,6/1/13,17.5445081,"[700.0, 800.0)","(0.0, 85.0]"
31068158,10/8/12,10/10/12,,10/23/12,,11/16/12,HOSGPV,Beehive Federal Credit Union,1701538843,ID,No,No,8/27/12,201600,797,85.41999817,236000,,,,R,B,Credit Unions,Mike Willams,11/13/12,4,WFMBS 2006-AR4,6/1/13,9.133657775,"[700.0, 800.0)","(85.0, 90.0]"
16045493,11/23/10,1/20/11,,,,2/17/11,YSGHBG,Hancock Bank,222003152,MS,No,No,7/12/10,260000,797,85.80999756,302994.99,,,,R,B,Community Banks,Allie Martin,2/17/11,4,SEMT 2012-5,6/1/13,34.66190271,"[700.0, 800.0)","(85.0, 90.0]"
25579712,1/28/13,,,1/28/13,,,QZDZDR,Fidelity Bank,,GA,No,No,11/26/12,247000,797,89.81999969,275000,,,,R,B,Community Banks,Rob Jacobs,2/1/13,1,WFMBS 2006-AR4,6/1/13,6.143863324,"[700.0, 800.0)","(85.0, 90.0]"
27794844,11/23/10,1/12/11,,,,3/10/11,JWDGVG,University Bank,940054042,MI,No,No,6/23/10,276918,797,89.91000366,308000,,,,P,B,Community Banks,Allie Martin,3/9/11,4,SEMT 2012-1,6/1/13,35.28614551,"[700.0, 800.0)","(85.0, 90.0]"
33827390,2/5/13,,,,,,SFVVDJ,Desert Schools Federal Credit Union,2800093979,AZ,No,No,9/26/12,46800,797,90,52000,,,,P,B,Credit Unions,,,,SEMT 2012-1,6/1/13,8.148011253,"[700.0, 800.0)","(85.0, 90.0]"
23829338,8/10/11,8/11/11,,8/18/11,9/30/11,9/29/11,LCERET,Pinnacle Capital Mortgage Corporation,8011054577,AZ,No,No,5/20/11,76500,797,90,88000,,,,P,G,Mortgage Banker - Bank Owned,Mike Willams,9/13/11,4,WFMBS 2006-5,6/1/13,24.41117887,"[700.0, 800.0)","(85.0, 90.0]"
22851061,7/11/12,7/12/12,,7/16/12,,9/17/12,FVFMQE,Sun American Mortgage Company Inc,12001139,AZ,No,No,6/25/12,116100,797,90,130000,120000,,,P,B,Mortgage Banker - Bank Owned,Eric Miller,7/30/12,4,WFMBS 2006-AR4,6/1/13,11.20351547,"[700.0, 800.0)","(85.0, 90.0]"
34432587,3/19/10,3/19/10,,,,7/28/10,NGBODR,DFCU Financial,203144878,MI,No,No,12/11/09,134910,797,90,,,,,P,B,Credit Unions,Allie Martin,4/1/10,4,WFMBS 2006-5,6/1/13,41.65999302,"[700.0, 800.0)","(85.0, 90.0]"
30693422,9/21/11,9/28/11,,11/7/11,,12/29/11,NOQENQ,"Bank of America, N.A.",235243612,IL,No,No,6/28/11,351000,797,90,390000,,,,P,B,Bank Owned Mortgage Company - National,Steve Winston,12/19/11,4,SEMT 2012-1,6/1/13,23.1298384,"[700.0, 800.0)","(85.0, 90.0]"
25996392,12/10/12,12/11/12,,12/14/12,,1/23/13,NICKOM,WCS Lending LLC,UNASSIGNED,MI,No,No,10/25/12,378000,797,90,420000,,,,R,B,Mortgage Banker - Bank Owned,Steve Winston,1/23/13,4,SEMT 2012-1,6/1/13,7.195219614,"[700.0, 800.0)","(85.0, 90.0]"
26193478,9/21/11,9/28/11,,10/10/11,,11/10/11,PFLBEN,"Wells Fargo Bank, N.A.",6912073615,VA,No,No,6/10/11,526500,797,90,590000,,,,P,B,Bank Owned Mortgage Company - National,Steve Winston,11/3/11,4,WFMBS 2006-AR4,6/1/13,23.72122631,"[700.0, 800.0)","(85.0, 90.0]"
32966114,10/8/12,10/16/12,,10/24/12,,12/5/12,KGBQVP,The First Mortgage Corporation,2-12-10488,IL,No,No,9/7/12,232902,797,90.12000275,253000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,11/20/12,4,WFMBS 2006-AR4,6/1/13,8.77225405,"[700.0, 800.0)","(90.0, 95.0]"
31854656,10/25/11,10/26/11,,,,11/8/11,DGNDYN,Provident Funding Associates LP,4121080057,FL,No,No,9/8/11,180000,797,90.27999878,216000,,,,P,B,Mortgage Banker - (Large),Steve Winston,11/8/11,4,SEMT 2012-5,6/1/13,20.76428674,"[700.0, 800.0)","(90.0, 95.0]"
21133602,3/19/10,3/19/10,,,,7/27/10,WHWFML,Olin Community Credit Union,3595,IL,No,No,12/8/09,77050,797,90.65000153,77050,,,,R,B,Credit Unions,Steve Winston,3/25/10,4,SEMT 2012-1,6/1/13,41.75855767,"[700.0, 800.0)","(90.0, 95.0]"
30424996,3/15/12,3/19/12,,3/29/12,,4/30/12,XDLWKO,Fidelity Bank,102636,AL,No,No,2/14/12,245000,797,92.44999695,285000,,,,P,B,Community Banks,Mike Willams,4/12/12,4,SEMT 2012-1,6/1/13,15.54036017,"[700.0, 800.0)","(90.0, 95.0]"
23593560,4/19/11,5/4/11,,5/31/11,,6/21/11,WHFRJZ,Bank of Springfield,3436-15592,IL,No,No,12/30/10,127000,797,92.69999695,137000,,,,P,B,Community Banks,Mike Willams,6/20/11,4,WFMBS 2006-5,6/1/13,29.04371753,"[700.0, 800.0)","(90.0, 95.0]"
16159381,10/1/12,10/2/12,,10/15/12,,11/2/12,DRPAPZ,Amerifirst Financial Inc,414077933,AZ,No,No,5/15/12,342200,797,92.98999786,368000,,,,R,B,Mortgage Banker - Bank Owned,Steve Winston,10/15/12,4,WFMBS 2006-5,6/1/13,12.55056572,"[700.0, 800.0)","(90.0, 95.0]"
26438126,3/15/12,3/19/12,4/20/12,,,5/3/12,JGEFHW,PHH Mortgage Corporation,7114771392,MO,No,No,12/13/11,267750,797,94.27999878,284000,,,,R,B,Mortgage Banker - (Large),Mike Willams,4/26/12,4,WFMBS 2006-AR4,6/1/13,17.61021787,"[700.0, 800.0)","(90.0, 95.0]"
29903745,4/19/11,5/4/11,,5/20/11,,6/28/11,QKFRDR,Liberty Bank of Arkansas,224645859,AR,No,No,12/16/10,104500,797,95,114500,,,,P,B,Community Banks,Mike Willams,6/8/11,4,SEMT 2012-5,6/1/13,29.50368591,"[700.0, 800.0)","(90.0, 95.0]"
24300790,10/12/11,10/14/11,,11/7/11,12/20/11,12/15/11,ZOVMTY,CDC Federal Credit Union,8400129641,GA,No,No,4/29/11,147155,797,95,154900,,,,P,B,Credit Unions,Steve Winston,11/30/11,4,WFMBS 2006-AR4,6/1/13,25.10113144,"[700.0, 800.0)","(90.0, 95.0]"
18871329,10/12/11,10/14/11,,10/24/11,,11/9/11,EGECJW,The Home Savings and Loan Company,210075125,OH,No,No,9/2/11,183350,797,95,198000,,,,P,B,Community Banks,Steve Winston,11/8/11,4,WFMBS 2006-AR4,6/1/13,20.96141605,"[700.0, 800.0)","(90.0, 95.0]"
22156232,11/23/10,1/10/11,,,,2/4/11,ZYVDBV,PlainsCapital PrimeLending,371354192,CA,No,No,6/4/10,228000,797,95,240000,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,1/12/11,4,WFMBS 2006-5,6/1/13,35.9103883,"[700.0, 800.0)","(90.0, 95.0]"
16991526,1/11/13,1/16/13,,,,,KNUTGZ,Platinum Mortgage Inc,403243994,VA,No,No,11/9/12,232203,797,95,247000,,,,P,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-5,6/1/13,6.702396353,"[700.0, 800.0)","(90.0, 95.0]"
28060616,10/12/11,10/14/11,,10/31/11,,11/17/11,IMATNR,Residential Mortgage LLC,3788407,AK,No,No,7/25/11,246260,797,95,260000,250115,,,P,B,Mortgage Banker - (Large),Allie Martin,11/16/11,4,WFMBS 2006-5,6/1/13,22.24275652,"[700.0, 800.0)","(90.0, 95.0]"
24814517,8/8/12,8/8/12,,8/10/12,,10/9/12,NEJWFK,Provident Funding Associates LP,3822040022,PA,No,No,5/16/12,266000,797,95,280000,,,,P,B,Mortgage Banker - (Large),Eric Miller,10/2/12,4,SEMT 2012-1,6/1/13,12.51771084,"[700.0, 800.0)","(90.0, 95.0]"
18940385,3/19/10,3/11/10,,,,7/29/10,SWEYAN,Plaza Home Mortgage Inc,214571067,TN,No,No,12/15/09,271700,797,95,286000,,,,R,B,Mortgage Banker - (Large),Mike Willams,4/20/10,4,SEMT 2012-5,6/1/13,41.52857348,"[700.0, 800.0)","(90.0, 95.0]"
28630362,7/11/12,7/12/12,,7/17/12,,8/10/12,DZMNLA,Stearns Lending Inc,6399909536,CA,No,No,5/25/12,308750,797,95,325000,,,,P,B,Mortgage Banker - (Large),Mike Willams,7/30/12,4,SEMT 2012-5,6/1/13,12.22201688,"[700.0, 800.0)","(90.0, 95.0]"
27436284,12/20/11,1/12/12,,2/2/12,,3/8/12,DIRJCM,Watson Mortgage Corporation,6995204337,FL,No,No,11/4/11,356250,797,95,410000,353000,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,3/8/12,4,SEMT 2012-5,6/1/13,18.89155835,"[700.0, 800.0)","(90.0, 95.0]"
31675347,6/1/10,7/20/10,,,,9/1/10,RLJPRF,Shea Mortgage Inc,1120858917,CO,No,No,5/22/09,371674,797,95,405000,,,,P,B,Mortgage Banker - (Large),Mike Willams,9/1/10,4,WFMBS 2006-5,6/1/13,48.32953449,"[700.0, 800.0)","(90.0, 95.0]"
19157215,9/5/12,9/7/12,,9/10/12,,10/5/12,YOCHYD,Ally Bank,603211102,LA,No,Yes,11/23/11,148800,797,96,155000,138000,,,R,B,Mortgage Banker - (Large),Mike Willams,10/4/12,4,SEMT 2012-5,6/1/13,18.26731555,"[700.0, 800.0)","(95.0, inf]"
33452210,3/19/10,3/11/10,,,,7/26/10,TYFFCC,"Bank of America, N.A.",851193527,FL,No,No,12/16/09,147500,798,81.94000244,,,,,R,B,Bank Owned Mortgage Company - National,Allie Martin,4/19/10,4,SEMT 2012-5,6/1/13,41.4957186,"[700.0, 800.0)","(0.0, 85.0]"
16450996,4/19/11,5/4/11,6/3/11,6/9/11,,7/11/11,MAQMSL,Bankers Bank,1180007233,IA,No,No,12/1/10,282200,798,85,332000,,,,P,B,Community Banks,Mike Willams,6/23/11,4,SEMT 2012-1,6/1/13,29.99650917,"[700.0, 800.0)","(0.0, 85.0]"
27595505,3/19/10,3/11/10,,,,7/26/10,IUSUBT,"Bank of America, N.A",851342781,CA,No,No,12/22/09,493000,798,85,580000,563000,,,P,B,Bank Owned Mortgage Company - National,Allie Martin,4/16/10,4,SEMT 2012-5,6/1/13,41.29858929,"[700.0, 800.0)","(0.0, 85.0]"
18710636,6/21/11,7/1/11,,7/21/11,,8/16/11,MPNWLV,Excel Mortgage Servicing Inc,9501000329,CA,No,No,4/29/11,450000,798,86.54000092,520000,,,,P,B,Mortgage Banker - (Large),Allie Martin,8/15/11,4,WFMBS 2006-AR4,6/1/13,25.10113144,"[700.0, 800.0)","(85.0, 90.0]"
19614229,1/25/12,1/25/12,,2/7/12,,3/20/12,ANRXJE,Provident Funding Associates LP,9521091369,CA,No,No,11/7/11,407500,798,86.69999695,470000,,,,R,B,Mortgage Banker - (Large),Steve Winston,3/15/12,4,WFMBS 2006-AR4,6/1/13,18.7929937,"[700.0, 800.0)","(85.0, 90.0]"
31996352,4/9/10,5/18/10,,,,8/26/10,WRPLVH,First California Mortgage Company,2009111507,CA,No,No,1/15/10,406000,798,89.23000336,455000,,,,P,G,Mortgage Banker - (Large),Mike Willams,8/26/10,4,WFMBS 2006-5,6/1/13,40.51007208,"[700.0, 800.0)","(85.0, 90.0]"
26634474,10/12/11,10/14/11,,11/2/11,,12/2/11,IAFPWQ,Aurora Financial Group Inc,379854649,PA,No,No,9/7/11,128700,798,90,148000,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,11/9/11,4,SEMT 2012-5,6/1/13,20.79714163,"[700.0, 800.0)","(85.0, 90.0]"
16685842,10/12/11,11/9/11,,11/10/11,,12/15/11,NYYEIV,Total Mortgage Services LLC,1122625349,VA,No,Yes,7/8/11,144000,798,90,160000,155000,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,12/13/11,4,SEMT 2012-5,6/1/13,22.80128955,"[700.0, 800.0)","(85.0, 90.0]"
14985051,7/12/11,7/14/11,,7/28/11,,8/19/11,ITFSFZ,DFCU Financial,204829022,MI,No,No,5/9/11,202410,798,90,236000,,,,P,G,Credit Unions,Steve Winston,8/16/11,4,SEMT 2012-1,6/1/13,24.7725826,"[700.0, 800.0)","(85.0, 90.0]"
29147500,4/19/11,5/5/11,,5/27/11,,6/14/11,GPASHO,BOK Financial Corp,3640295,MO,No,No,1/20/11,234000,798,90,274000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,6/14/11,4,SEMT 2012-1,6/1/13,28.35376496,"[700.0, 800.0)","(85.0, 90.0]"
16527362,9/21/11,9/28/11,,10/28/11,,11/28/11,GTLENN,Chicago Mortgage Solutions Corporation,1122589410,IL,No,No,6/6/11,261000,798,90,340000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,11/18/11,4,SEMT 2012-1,6/1/13,23.85264584,"[700.0, 800.0)","(85.0, 90.0]"
33582113,10/12/11,10/14/11,,11/7/11,,12/2/11,QAPRSL,NASA Federal Credit Union,2608039972,MD,No,No,3/1/11,185700,798,92.84999847,200000,,,,R,B,Credit Unions,Steve Winston,12/1/11,4,SEMT 2012-5,6/1/13,27.0395696,"[700.0, 800.0)","(90.0, 95.0]"
26660673,7/12/11,7/14/11,,8/12/11,,9/7/11,PILKWU,Plaza Home Mortgage Inc,3811040112,CA,No,No,6/15/11,349000,798,94.31999969,370000,,,,R,B,Mortgage Banker - (Large),Mike Willams,8/25/11,4,WFMBS 2006-5,6/1/13,23.55695189,"[700.0, 800.0)","(90.0, 95.0]"
32143291,10/8/12,10/16/12,,11/6/12,,1/2/13,BDAPMB,ChoiceOne Bank,17693,MI,No,No,7/6/12,176000,798,94.62000275,190500,,,,P,B,Community Banks,Rob Jacobs,12/18/12,4,WFMBS 2006-AR4,6/1/13,10.84211175,"[700.0, 800.0)","(90.0, 95.0]"
33861163,6/1/10,9/21/10,,,,12/22/10,VBEPMI,Landmark Credit Union,8034297,WI,No,No,5/6/09,204200,798,94.98000336,230000,,,,P,B,Credit Unions,Steve Winston,12/22/10,4,SEMT 2012-5,6/1/13,48.85521263,"[700.0, 800.0)","(90.0, 95.0]"
16542482,12/20/11,12/27/11,,1/18/12,,2/8/12,WETKPF,LHM Financial Corporation,1.01111E+11,AZ,No,No,11/9/11,399950,798,95,425000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,2/8/12,4,SEMT 2012-5,6/1/13,18.72728393,"[700.0, 800.0)","(90.0, 95.0]"
15691842,1/31/13,2/1/13,,,,,QERVSP,George Mason Mortgage LLC,432253144,VA,No,No,10/19/12,365000,799,84.87999725,430000,,,,R,B,Community Banks,,,,SEMT 2012-5,6/1/13,7.392348919,"[700.0, 800.0)","(0.0, 85.0]"
20799193,7/11/12,7/12/12,,8/1/12,,9/13/12,RUUXVY,Boeing Employees Credit Union,37464575,WA,Yes,Yes,4/25/12,233700,799,85,274950,,,,P,B,Credit Unions,Steve Winston,9/10/12,4,SEMT 2012-1,6/1/13,13.2076634,"[700.0, 800.0)","(0.0, 85.0]"
15268878,9/21/11,9/28/11,,10/10/11,,11/10/11,UCLEYH,"Wells Fargo Bank, N.A.",322413881,DC,No,No,5/18/11,375700,799,85,442000,411140,,,R,B,Bank Owned Mortgage Company - National,Allie Martin,10/31/11,4,SEMT 2012-1,6/1/13,24.47688864,"[700.0, 800.0)","(0.0, 85.0]"
20995858,3/15/12,3/19/12,,,,4/11/12,YSDOWI,Baxter Credit Union,37089034,IL,No,No,2/27/12,196000,799,85.22000122,230000,,,,R,B,Credit Unions,,,5,SEMT 2012-5,6/1/13,15.11324668,"[700.0, 800.0)","(85.0, 90.0]"
22434200,3/15/12,3/19/12,,3/29/12,,4/30/12,CETYET,Fidelity Bank,102213,NC,No,No,2/7/12,204000,799,87.93000031,232000,,,,R,B,Community Banks,Mike Willams,4/27/12,4,SEMT 2012-5,6/1/13,15.77034436,"[700.0, 800.0)","(85.0, 90.0]"
29682430,4/5/12,,,,,5/1/12,PNQKYN,Guaranteed Rate Inc,,CO,No,No,4/2/12,374445,799,89.58000183,418000,,,,R,B,Mortgage Banker - (Large),Mike Willams,4/10/12,4,WFMBS 2006-5,6/1/13,13.96332574,"[700.0, 800.0)","(85.0, 90.0]"
27305827,8/25/11,8/26/11,9/19/11,10/5/11,,10/10/11,LIHAYA,CUC Mortgage Corporation,43425,NY,No,No,5/6/11,112410,799,90,125000,,,,P,B,Credit Unions,Steve Winston,10/6/11,4,SEMT 2012-1,6/1/13,24.87114725,"[700.0, 800.0)","(85.0, 90.0]"
